TABLE_NO,TABLE_NAME,CODEFLAG,ELEMENT,OTHER
0 33 032,Banderines de calidad del canal para ATOVS,Número del bit,Ningún cálculo correcto de cuerpo negro para la línea de exploración,"Nota: Si todos los bits indican 0, eso significa una buena calibración."
0 33 032,Banderines de calidad del canal para ATOVS,Número del bit,Ningún cálculo correcto de visión de espacio para esta línea,"Nota: Si todos los bits indican 0, eso significa una buena calibración."
0 33 032,Banderines de calidad del canal para ATOVS,Número del bit,Ningún dato correcto de PRT para esta línea,"Nota: Si todos los bits indican 0, eso significa una buena calibración."
0 33 032,Banderines de calidad del canal para ATOVS,Número del bit,Algunos cálculos del cuerpo negro son incorrectos para esta línea,"Nota: Si todos los bits indican 0, eso significa una buena calibración."
0 33 032,Banderines de calidad del canal para ATOVS,Número del bit,Algunos cálculos de visión de espacio son incorrectos para esta línea,"Nota: Si todos los bits indican 0, eso significa una buena calibración."
0 33 032,Banderines de calidad del canal para ATOVS,Número del bit,Algunos datos del PRT son incorrectos para esta línea,"Nota: Si todos los bits indican 0, eso significa una buena calibración."
0 33 032,Banderines de calidad del canal para ATOVS,Número del bit,La calidad de esta exploración es reducida,"Nota: Si todos los bits indican 0, eso significa una buena calibración."
0 33 032,Banderines de calidad del canal para ATOVS,Número del bit,Reservados (bits fijos en cero),"Nota: Si todos los bits indican 0, eso significa una buena calibración."
0 33 032,Banderines de calidad del canal para ATOVS,Número del bit,Valor faltante,"Nota: Si todos los bits indican 0, eso significa una buena calibración."
0 33 033,Banderines de calidad del campo de visión para ATOVS,Número del bit,Se indica 1 si se realizó una calibración secundaria,"Notas: 1) Si todos los bits indican 0, eso significa una buena calibración. 2) Los bits 2 a 21 se utilizan para la sonda HIRS, pero solamente se emplean los bits 2 a 16 para la sonda AMSU-A y los bits 2 a 6 para la sonda AMSU-B."
0 33 033,Banderines de calidad del campo de visión para ATOVS,Número del bit,El bit n indica 1 si la temperatura de luminancia en el canal n-1 no es físicamente razonable o no ha sido calculada debido a problemas de calibración,"Notas: 1) Si todos los bits indican 0, eso significa una buena calibración. 2) Los bits 2 a 21 se utilizan para la sonda HIRS, pero solamente se emplean los bits 2 a 16 para la sonda AMSU-A y los bits 2 a 6 para la sonda AMSU-B."
0 33 033,Banderines de calidad del campo de visión para ATOVS,Número del bit,Se indica 1 si faltan todos los canales,"Notas: 1) Si todos los bits indican 0, eso significa una buena calibración. 2) Los bits 2 a 21 se utilizan para la sonda HIRS, pero solamente se emplean los bits 2 a 16 para la sonda AMSU-A y los bits 2 a 6 para la sonda AMSU-B."
0 33 033,Banderines de calidad del campo de visión para ATOVS,Número del bit,Sospechoso,"Notas: 1) Si todos los bits indican 0, eso significa una buena calibración. 2) Los bits 2 a 21 se utilizan para la sonda HIRS, pero solamente se emplean los bits 2 a 16 para la sonda AMSU-A y los bits 2 a 6 para la sonda AMSU-B."
0 33 033,Banderines de calidad del campo de visión para ATOVS,Número del bit,Valor faltante,"Notas: 1) Si todos los bits indican 0, eso significa una buena calibración. 2) Los bits 2 a 21 se utilizan para la sonda HIRS, pero solamente se emplean los bits 2 a 16 para la sonda AMSU-A y los bits 2 a 6 para la sonda AMSU-B."
0 33 035,Control de calidad manual/automático,Cifra de clave,"Control de calidad automático aceptado, sin control manual",
0 33 035,Control de calidad manual/automático,Cifra de clave,"Control de calidad automático aceptado, después del control manual",
0 33 035,Control de calidad manual/automático,Cifra de clave,"Control de calidad automático aceptado, pero eliminado después del control manual",
0 33 035,Control de calidad manual/automático,Cifra de clave,"Control de calidad automático rechazado, sin control manual",
0 33 035,Control de calidad manual/automático,Cifra de clave,Control de calidad automático rechazado después del control manual,
0 33 035,Control de calidad manual/automático,Cifra de clave,"Control de calidad automático rechazado, pero reinsertado después del control manual",
0 33 035,Control de calidad manual/automático,Cifra de clave,"Control de calidad automático de los datos de la tabla de banderines cuestionable, sin control manual",
0 33 035,Control de calidad manual/automático,Cifra de clave,"Control de calidad automático de los datos de la tabla de banderines cuestionable, rechazado después del control manual",
0 33 035,Control de calidad manual/automático,Cifra de clave,Rechazado después del control manual,
0 33 035,Control de calidad manual/automático,Cifra de clave,Reservadas,
0 33 035,Control de calidad manual/automático,Cifra de clave,Valor faltante,
0 33 037,Error de correlación del viento,Número del bit,Diferencia entre u y la primera aproximación,
0 33 037,Error de correlación del viento,Número del bit,Diferencia entre v y la primera aproximación,
0 33 037,Error de correlación del viento,Número del bit,Diferencia entre u y v y la primera aproximación,
0 33 037,Error de correlación del viento,Número del bit,Aceleración de u,
0 33 037,Error de correlación del viento,Número del bit,Aceleración de v,
0 33 037,Error de correlación del viento,Número del bit,Aceleración de u y v,
0 33 037,Error de correlación del viento,Número del bit,Posible accidente del terreno,
0 33 037,Error de correlación del viento,Número del bit,Aceleración de u y accidente del terreno posible,
0 33 037,Error de correlación del viento,Número del bit,Aceleración de v y accidente del terreno posible,
0 33 037,Error de correlación del viento,Número del bit,Aceleración de u y v y accidente del terreno posible,
0 33 037,Error de correlación del viento,Número del bit,Información incorrecta de primera aproximación sobre el viento,
0 33 037,Error de correlación del viento,Número del bit,Falla de correlación,
0 33 037,Error de correlación del viento,Número del bit,La casilla de búsqueda cae fuera de la zona,
0 33 037,Error de correlación del viento,Número del bit,La casilla del blanco cae fuera de la zona,
0 33 037,Error de correlación del viento,Número del bit,Brillo de los píxeles fuera de los límites (línea de ruido),
0 33 037,Error de correlación del viento,Número del bit,Blanco fuera de casilla de latitud/longitud,
0 33 037,Error de correlación del viento,Número del bit,Blanco fuera del intervalo de máxima/mínima presión,
0 33 037,Error de correlación del viento,Número del bit,Vector lento marcado por el autoeditor,
0 33 037,Error de correlación del viento,Número del bit,Vectores marcados por el autoeditor,
0 33 037,Error de correlación del viento,Número del bit,Valor faltante,
0 33 038,Banderines de calidad para datos del GNSS* basados en tierra,Número del bit,Calidad del retardo cenital total considerada deficiente,* GNSS: Sistema Mundial de Navegación por Satélite.
0 33 038,Banderines de calidad para datos del GNSS* basados en tierra,Número del bit,Satélites GALILEO utilizados,* GNSS: Sistema Mundial de Navegación por Satélite.
0 33 038,Banderines de calidad para datos del GNSS* basados en tierra,Número del bit,Satélites GLONASS utilizados,* GNSS: Sistema Mundial de Navegación por Satélite.
0 33 038,Banderines de calidad para datos del GNSS* basados en tierra,Número del bit,Satélites GPS utilizados,* GNSS: Sistema Mundial de Navegación por Satélite.
0 33 038,Banderines de calidad para datos del GNSS* basados en tierra,Número del bit,Datos meteorológicos aplicados,* GNSS: Sistema Mundial de Navegación por Satélite.
0 33 038,Banderines de calidad para datos del GNSS* basados en tierra,Número del bit,Corrección de carga atmosférica aplicada,* GNSS: Sistema Mundial de Navegación por Satélite.
0 33 038,Banderines de calidad para datos del GNSS* basados en tierra,Número del bit,Carga de marea oceánica aplicada,* GNSS: Sistema Mundial de Navegación por Satélite.
0 33 038,Banderines de calidad para datos del GNSS* basados en tierra,Número del bit,Proceso de datos sobre la calidad del clima,* GNSS: Sistema Mundial de Navegación por Satélite.
0 33 038,Banderines de calidad para datos del GNSS* basados en tierra,Número del bit,Proceso de datos en tiempo casi real,* GNSS: Sistema Mundial de Navegación por Satélite.
0 33 038,Banderines de calidad para datos del GNSS* basados en tierra,Número del bit,Valor faltante,* GNSS: Sistema Mundial de Navegación por Satélite.
0 33 039,Banderines de calidad para datos de ocultación radio,Número del bit,Calidad no nominal,
0 33 039,Banderines de calidad para datos de ocultación radio,Número del bit,Producto no en línea,
0 33 039,Banderines de calidad para datos de ocultación radio,Número del bit,Banderín de ocultación ascendente,
0 33 039,Banderines de calidad para datos de ocultación radio,Número del bit,"Proceso de exceso de fase, no nominal",
0 33 039,Banderines de calidad para datos de ocultación radio,Número del bit,"Proceso de ángulo de curvatura, no nominal",
0 33 039,Banderines de calidad para datos de ocultación radio,Número del bit,"Proceso de refractividad, no nominal",
0 33 039,Banderines de calidad para datos de ocultación radio,Número del bit,"Proceso meteorológico, no nominal",
0 33 039,Banderines de calidad para datos de ocultación radio,Número del bit,Reservados,
0 33 039,Banderines de calidad para datos de ocultación radio,Número del bit,"Perfil de fondo, no nominal",
0 33 039,Banderines de calidad para datos de ocultación radio,Número del bit,"Perfil de fondo (es decir, no recobrado) presente",
0 33 039,Banderines de calidad para datos de ocultación radio,Número del bit,Valor faltante,
0 33 041,Atributo del valor siguiente,Cifra de clave,El valor siguiente es el valor verdadero,"Nota: Este descriptor se asociará a los datos de la visibilidad o a los de la altura de las nubes para especificar si se trata de un valor limitado. Si los datos transmitidos son el valor verdadero, la cifra de clave es 0. Sin-embargo, la medición puede alcanzar el límite de la capacidad de medición del instrumento. Si el valor transmitido es mayor que el valor verdadero, la cifra de clave es 1; y si el valor transmitido es menor que el valor verdadero, la cifra de clave es 2."
0 33 041,Atributo del valor siguiente,Cifra de clave,El valor siguiente es mayor que el valor verdadero (la medición alcanza el límite inferior del instrumento),"Nota: Este descriptor se asociará a los datos de la visibilidad o a los de la altura de las nubes para especificar si se trata de un valor limitado. Si los datos transmitidos son el valor verdadero, la cifra de clave es 0. Sin-embargo, la medición puede alcanzar el límite de la capacidad de medición del instrumento. Si el valor transmitido es mayor que el valor verdadero, la cifra de clave es 1; y si el valor transmitido es menor que el valor verdadero, la cifra de clave es 2."
0 33 041,Atributo del valor siguiente,Cifra de clave,El valor siguiente es menor que el valor verdadero (la medición alcanza el límite superior del instrumento),"Nota: Este descriptor se asociará a los datos de la visibilidad o a los de la altura de las nubes para especificar si se trata de un valor limitado. Si los datos transmitidos son el valor verdadero, la cifra de clave es 0. Sin-embargo, la medición puede alcanzar el límite de la capacidad de medición del instrumento. Si el valor transmitido es mayor que el valor verdadero, la cifra de clave es 1; y si el valor transmitido es menor que el valor verdadero, la cifra de clave es 2."
0 33 041,Atributo del valor siguiente,Cifra de clave,Valor faltante,"Nota: Este descriptor se asociará a los datos de la visibilidad o a los de la altura de las nubes para especificar si se trata de un valor limitado. Si los datos transmitidos son el valor verdadero, la cifra de clave es 0. Sin-embargo, la medición puede alcanzar el límite de la capacidad de medición del instrumento. Si el valor transmitido es mayor que el valor verdadero, la cifra de clave es 1; y si el valor transmitido es menor que el valor verdadero, la cifra de clave es 2."
0 33 042,Tipo de límite representado por el valor siguiente,Cifra de clave,Límite inferior exclusivo (>),
0 33 042,Tipo de límite representado por el valor siguiente,Cifra de clave,Límite inferior inclusivo (≥),
0 33 042,Tipo de límite representado por el valor siguiente,Cifra de clave,Límite superior exclusivo (<),
0 33 042,Tipo de límite representado por el valor siguiente,Cifra de clave,Límite superior inclusivo (≤),
0 33 042,Tipo de límite representado por el valor siguiente,Cifra de clave,Reservadas,
0 33 042,Tipo de límite representado por el valor siguiente,Cifra de clave,Valor faltante,
0 33 043,Grado de confianza de la temperatura media en superficie,Número del bit,"MDS de mar. Recuperación de datos de la temperatura de la superficie del mar sólo en el nadir mediante canal de 3,7 micrones. MDS de tierra reservado",*MDS:
0 33 043,Grado de confianza de la temperatura media en superficie,Número del bit,"MDS de mar. Recuperación de datos de la temperatura de la superficie del mar en vista dual mediante canal de 3,7 micrones. MDS de tierra reservado",*MDS:
0 33 043,Grado de confianza de la temperatura media en superficie,Número del bit,La vista del nadir contiene datos diurnos,*MDS:
0 33 043,Grado de confianza de la temperatura media en superficie,Número del bit,La vista hacia adelante contiene datos diurnos,*MDS:
0 33 043,Grado de confianza de la temperatura media en superficie,Número del bit,Reservados,*MDS:
0 33 043,Grado de confianza de la temperatura media en superficie,Número del bit,Valor faltante,*MDS:
0 33 044,Información sobre la calidad de los datos de ASAR*,Número del bit,Media de los datos entrantes fuera del banderín de alcance nominal,* ASAR: radar de apertura sintética avanzado
0 33 044,Información sobre la calidad de los datos de ASAR*,Número del bit,Desviación típica de los datos entrantes fuera del banderín de alcance nominal,* ASAR: radar de apertura sintética avanzado
0 33 044,Información sobre la calidad de los datos de ASAR*,Número del bit,Número de lagunas de datos entrantes > valor del umbral,* ASAR: radar de apertura sintética avanzado
0 33 044,Información sobre la calidad de los datos de ASAR*,Número del bit,Porcentaje de líneas faltantes > valor del umbral,* ASAR: radar de apertura sintética avanzado
0 33 044,Información sobre la calidad de los datos de ASAR*,Número del bit,Punto medio Doppler incierto. Medida de confianza < valor específico,* ASAR: radar de apertura sintética avanzado
0 33 044,Información sobre la calidad de los datos de ASAR*,Número del bit,Estimación de la ambigüedad Doppler incierta. Medida de confianza < valor específico,* ASAR: radar de apertura sintética avanzado
0 33 044,Información sobre la calidad de los datos de ASAR*,Número del bit,Media de los datos salientes fuera del banderín de alcance nominal,* ASAR: radar de apertura sintética avanzado
0 33 044,Información sobre la calidad de los datos de ASAR*,Número del bit,Desviación típica de los datos salientes fuera del banderín de alcance nominal,* ASAR: radar de apertura sintética avanzado
0 33 044,Información sobre la calidad de los datos de ASAR*,Número del bit,"Reconstrucción de la fluctuación del largo de onda (""chirp"") fallida o banderín de baja calidad",* ASAR: radar de apertura sintética avanzado
0 33 044,Información sobre la calidad de los datos de ASAR*,Número del bit,Conjunto de datos faltante,* ASAR: radar de apertura sintética avanzado
0 33 044,Información sobre la calidad de los datos de ASAR*,Número del bit,Parámetros de enlace descendente inválidos,* ASAR: radar de apertura sintética avanzado
0 33 044,Información sobre la calidad de los datos de ASAR*,Número del bit,Recuento de iteración del corte azimutal. El corte azimutal no convergió con el número mínimo de iteraciones,* ASAR: radar de apertura sintética avanzado
0 33 044,Información sobre la calidad de los datos de ASAR*,Número del bit,El corte azimutal no convergió con el número mínimo de iteraciones,* ASAR: radar de apertura sintética avanzado
0 33 044,Información sobre la calidad de los datos de ASAR*,Número del bit,"Medida de confianza de información de fase. El máximo espectral imaginario es inferior a un umbral mínimo, o el desplazamiento de retardo nulo es superior a un umbral mínimo",* ASAR: radar de apertura sintética avanzado
0 33 044,Información sobre la calidad de los datos de ASAR*,Número del bit,Valor faltante,* ASAR: radar de apertura sintética avanzado
0 33 047,Datos de confianza de las mediciones,Número del bit,Error detectado y efectuados intentos de recuperación,
0 33 047,Datos de confianza de las mediciones,Número del bit,Detectada anomalía en tratamiento de datos a bordo,
0 33 047,Datos de confianza de las mediciones,Número del bit,Detectada anomalía en proceso de oscilador ultraestable,
0 33 047,Datos de confianza de las mediciones,Número del bit,Errores detectados por computadora de a bordo,
0 33 047,Datos de confianza de las mediciones,Número del bit,Control automático de ganancia fuera de intervalo,
0 33 047,Datos de confianza de las mediciones,Número del bit,Fallo de retardo en la recepción (Rx). Distancia Rx fuera de intervalo,
0 33 047,Datos de confianza de las mediciones,Número del bit,Identificador de fallo en muestras de forma de onda. Error,
0 33 047,Datos de confianza de las mediciones,Número del bit,Se ha detectado un error de anomalía en la banda S,
0 33 047,Datos de confianza de las mediciones,Número del bit,Reservados,
0 33 047,Datos de confianza de las mediciones,Número del bit,Temperatura de luminancia (canal 1) fuera de intervalo,
0 33 047,Datos de confianza de las mediciones,Número del bit,Temperatura de luminancia (canal 2) fuera de intervalo,
0 33 047,Datos de confianza de las mediciones,Número del bit,Reservado,
0 33 047,Datos de confianza de las mediciones,Número del bit,Error de reseguimiento de océano en banda Ku,
0 33 047,Datos de confianza de las mediciones,Número del bit,Error de reseguimiento de océano en banda S,
0 33 047,Datos de confianza de las mediciones,Número del bit,Error de reseguimiento de hielo 1 en banda Ku,
0 33 047,Datos de confianza de las mediciones,Número del bit,Error de reseguimiento de hielo 1 en banda S,
0 33 047,Datos de confianza de las mediciones,Número del bit,Error de reseguimiento de hielo 2 en banda Ku,
0 33 047,Datos de confianza de las mediciones,Número del bit,Error de reseguimiento de hielo 2 en banda S,
0 33 047,Datos de confianza de las mediciones,Número del bit,Error de reseguimiento de hielo marino en banda Ku,
0 33 047,Datos de confianza de las mediciones,Número del bit,Error de fallo aritmético,
0 33 047,Datos de confianza de las mediciones,Número del bit,Estado de datos meteorológicos. Ningún mapa,
0 33 047,Datos de confianza de las mediciones,Número del bit,Estado de datos meteorológicos. 1 mapa,
0 33 047,Datos de confianza de las mediciones,Número del bit,Estado de datos meteorológicos 2 mapas degradados,
0 33 047,Datos de confianza de las mediciones,Número del bit,Estado de datos meteorológicos 2 mapas nominales,
0 33 047,Datos de confianza de las mediciones,Número del bit,"Estado de propagador de órbita para modo de propagación, varios errores",
0 33 047,Datos de confianza de las mediciones,Número del bit,"Estado de propagador de órbita para modo de propagación, aviso detectado",
0 33 047,Datos de confianza de las mediciones,Número del bit,"Estado de propagador de órbita para modo de inicialización, varios errores",
0 33 047,Datos de confianza de las mediciones,Número del bit,"Estado de propagador de órbita para modo de inicialización, aviso detectado",
0 33 047,Datos de confianza de las mediciones,Número del bit,Valor faltante,
0 33 048,Medida de confianza de inversión SAR*,Cifra de clave,Inversión lograda,* SAR: radar de apertura sintética
0 33 048,Medida de confianza de inversión SAR*,Cifra de clave,Inversión no lograda,* SAR: radar de apertura sintética
0 33 048,Medida de confianza de inversión SAR*,Cifra de clave,Reservada,* SAR: radar de apertura sintética
0 33 048,Medida de confianza de inversión SAR*,Cifra de clave,Valor faltante,* SAR: radar de apertura sintética
0 33 049,Medida de confianza de recuperación de viento,Cifra de clave,Dirección externa del viento utilizada durante la inversión,
0 33 049,Medida de confianza de recuperación de viento,Cifra de clave,Dirección externa del viento no utilizada durante la inversión,
0 33 049,Medida de confianza de recuperación de viento,Cifra de clave,Reservada,
0 33 049,Medida de confianza de recuperación de viento,Cifra de clave,Valor faltante,
0 33 050,Banderín de calidad mundial del GTSPP,Cifra de clave,Sin evaluar,
0 33 050,Banderín de calidad mundial del GTSPP,Cifra de clave,Valor correcto (todas las verificaciones superadas),
0 33 050,Banderín de calidad mundial del GTSPP,Cifra de clave,"Probablemente buena, pero valor incoherente con las estadísticas (difiere de la climatología)",
0 33 050,Banderín de calidad mundial del GTSPP,Cifra de clave,"Probablemente mala (pico, gradiente, si se han superado otras pruebas)",
0 33 050,Banderín de calidad mundial del GTSPP,Cifra de clave,"Valor malo, valor imposible (fuera de escala, inestabilidad vertical, perfil constante)",
0 33 050,Banderín de calidad mundial del GTSPP,Cifra de clave,Valor modificado durante el control de calidad,
0 33 050,Banderín de calidad mundial del GTSPP,Cifra de clave,Reservadas,
0 33 050,Banderín de calidad mundial del GTSPP,Cifra de clave,Valor interpolado,
0 33 050,Banderín de calidad mundial del GTSPP,Cifra de clave,Adecuado para usos operacionales; precaución; consultar publicaciones para otros usos,
0 33 050,Banderín de calidad mundial del GTSPP,Cifra de clave,Reservadas,
0 33 050,Banderín de calidad mundial del GTSPP,Cifra de clave,Valor faltante,
0 33 052,Calidad de reseguimiento de datos oceánicos en banda S,Número del bit,"Los primeros 20 bits menos significativos corresponden a los 20 valores (uno por cada bloque de datos que contenga 0 = medición válida, 1 = inválida). El bit 1 es aplicable al 20° bloque de datos",
0 33 052,Calidad de reseguimiento de datos oceánicos en banda S,Número del bit,Valor faltante,
0 33 053,Calidad de reseguimiento de datos oceánicos en banda Ku,Número del bit,"Los primeros 20 bits menos significativos corresponden a los 20 valores (uno por cada bloque de datos que contenga 0 = medición válida, 1 = inválida). El bit 1 es aplicable al 20° bloque de datos",
0 33 053,Calidad de reseguimiento de datos oceánicos en banda Ku,Número del bit,Valor faltante,
0 33 055,Banderín de calidad del vector de viento,Cifra de clave,Reservadas,
0 33 055,Banderín de calidad del vector de viento,Cifra de clave,Sigma-0 oceánico no disponible para la recuperación de datos de viento,
0 33 055,Banderín de calidad del vector de viento,Cifra de clave,Viento de primera aproximación no disponible,
0 33 055,Banderín de calidad del vector de viento,Cifra de clave,Modelo de referencia detecta tierra,
0 33 055,Banderín de calidad del vector de viento,Cifra de clave,Modelo de referencia detecta hielo,
0 33 055,Banderín de calidad del vector de viento,Cifra de clave,Sigma-0 incluye tierra/hielo,
0 33 055,Banderín de calidad del vector de viento,Cifra de clave,Sigma-0 incluye tierra contaminada,
0 33 055,Banderín de calidad del vector de viento,Cifra de clave,Sigma-0 incluye hielo contaminado,
0 33 055,Banderín de calidad del vector de viento,Cifra de clave,Diversidad azimutal insuficiente,
0 33 055,Banderín de calidad del vector de viento,Cifra de clave,No se produce inversión,
0 33 055,Banderín de calidad del vector de viento,Cifra de clave,Banderín WVC general,
0 33 055,Banderín de calidad del vector de viento,Cifra de clave,Se intenta la inversión (se fija banderín),
0 33 055,Banderín de calidad del vector de viento,Cifra de clave,Se intenta la precipitación (se fija banderín),
0 33 055,Banderín de calidad del vector de viento,Cifra de clave,Se detecta precipitación,
0 33 055,Banderín de calidad del vector de viento,Cifra de clave,Valor faltante,
0 33 056,Banderín de calidad Sigma-0,Cifra de clave,Reservadas,
0 33 056,Banderín de calidad Sigma-0,Cifra de clave,Ascendente,
0 33 056,Banderín de calidad Sigma-0,Cifra de clave,Polarización VV,
0 33 056,Banderín de calidad Sigma-0,Cifra de clave,Parte frontal del vehículo espacial,
0 33 056,Banderín de calidad Sigma-0,Cifra de clave,Tierra,
0 33 056,Banderín de calidad Sigma-0,Cifra de clave,Sigma-0 insuficiente (resumen),
0 33 056,Banderín de calidad Sigma-0,Cifra de clave,Sigma-0 inválido (resumen),
0 33 056,Banderín de calidad Sigma-0,Cifra de clave,Temperatura de luminancia insuficiente,
0 33 056,Banderín de calidad Sigma-0,Cifra de clave,Temperatura de luminancia inválida,
0 33 056,Banderín de calidad Sigma-0,Cifra de clave,Límite tierra-mar,
0 33 056,Banderín de calidad Sigma-0,Cifra de clave,Sigma-0 negativo,
0 33 056,Banderín de calidad Sigma-0,Cifra de clave,Reservadas,
0 33 056,Banderín de calidad Sigma-0,Cifra de clave,Hielo,
0 33 056,Banderín de calidad Sigma-0,Cifra de clave,Dato faltante a una altitud-longitud dadas para el proceso de marcado de hielo marino para 2 o más días,
0 33 056,Banderín de calidad Sigma-0,Cifra de clave,Contaminación hielo-océano,
0 33 056,Banderín de calidad Sigma-0,Cifra de clave,Valor faltante,
0 33 060,GqisFlagQual– banderín de calidad individual del sistema IASI,Número del bit,Bueno,
0 33 060,GqisFlagQual– banderín de calidad individual del sistema IASI,Número del bit,Malo,
0 33 060,GqisFlagQual– banderín de calidad individual del sistema IASI,Número del bit,Reservado,
0 33 060,GqisFlagQual– banderín de calidad individual del sistema IASI,Número del bit,Valor faltante,
0 33 066,Banderín de calidad de los AMV*,Número del bit,Reservados,*Vectores de movimiento atmosférico
0 33 066,Banderín de calidad de los AMV*,Número del bit,"Buen viento, pero se usa un canal alternativo para seguimiento de características",*Vectores de movimiento atmosférico
0 33 066,Banderín de calidad de los AMV*,Número del bit,"Buen viento, pero se usa un conjunto alternativo de canales para determinar la altura de la cima de las nubes/asignación de la altura de los AMV",*Vectores de movimiento atmosférico
0 33 066,Banderín de calidad de los AMV*,Número del bit,Fallos de restricción de la superficie de correlación,*Vectores de movimiento atmosférico
0 33 066,Banderín de calidad de los AMV*,Número del bit,Reservado,*Vectores de movimiento atmosférico
0 33 066,Banderín de calidad de los AMV*,Número del bit,Valor faltante,*Vectores de movimiento atmosférico
0 33 070,Calidad del contenido total de ozono,Cifra de clave,Toma de datos satisfactoria,
0 33 070,Calidad del contenido total de ozono,Cifra de clave,Banderín de información sobre aerosoles insatisfactorio o anomalía de radiancia NOAA-16,
0 33 070,Calidad del contenido total de ozono,Cifra de clave,Ángulo del cénit solar superior a 84 grados,
0 33 070,Calidad del contenido total de ozono,Cifra de clave,Residuo de 380nm superior al límite,
0 33 070,Calidad del contenido total de ozono,Cifra de clave,Incoherencia de los datos de ozono,
0 33 070,Calidad del contenido total de ozono,Cifra de clave,Diferencia entre el perfil de ozono y el valor de contenido total de ozono en la etapa 3 superior al umbral (fijado en 25 DU),
0 33 070,Calidad del contenido total de ozono,Cifra de clave,La iteración de los datos de ozono en la etapa 1 no converge,
0 33 070,Calidad del contenido total de ozono,Cifra de clave,Todo residuo de canal superior a 16 o radiancia insatisfactoria,
0 33 070,Calidad del contenido total de ozono,Cifra de clave,Pixels insuficientes - no procesado,
0 33 070,Calidad del contenido total de ozono,Cifra de clave,Primera aproximación satisfactoria - utilizados datos de predicción de ozono,
0 33 070,Calidad del contenido total de ozono,Cifra de clave,Nube alta en píxel - no procesado,
0 33 070,Calidad del contenido total de ozono,Cifra de clave,Recuperación satisfactoria de datos de ozono,
0 33 070,Calidad del contenido total de ozono,Cifra de clave,Recuperación no satisfactoria de datos de ozono,
0 33 070,Calidad del contenido total de ozono,Cifra de clave,Reservadas,
0 33 070,Calidad del contenido total de ozono,Cifra de clave,Valor faltante,
0 33 071,Calidad del perfil de ozono,Cifra de clave,Toma de datos satisfactoria,
0 33 071,Calidad del perfil de ozono,Cifra de clave,Ángulo del cénit solar superior a 84 grados,
0 33 071,Calidad del perfil de ozono,Cifra de clave,Diferencia entre la etapa 3 y el perfil de contenido total de ozono total superior al límite (25 du),
0 33 071,Calidad del perfil de ozono,Cifra de clave,"Residuo final promediado de las longitudes de onda utilizadas en la toma de datos, superior al umbral",
0 33 071,Calidad del perfil de ozono,Cifra de clave,Residuo final superior al triple del error apriorístico,
0 33 071,Calidad del perfil de ozono,Cifra de clave,"Diferencia entre el valor tomado y el valor apriorístico, superior al triple del error apriorístico",
0 33 071,Calidad del perfil de ozono,Cifra de clave,Solución no convergente,
0 33 071,Calidad del perfil de ozono,Cifra de clave,Anomalía del perfil en niveles superiores o anomalía de luz ficticia,
0 33 071,Calidad del perfil de ozono,Cifra de clave,"Residuo inicial superior a 18,0 unidades de valor N",
0 33 071,Calidad del perfil de ozono,Cifra de clave,Reservadas,
0 33 071,Calidad del perfil de ozono,Cifra de clave,Valor faltante,
0 33 072,Error en ozono,Cifra de clave,Toma de datos satisfactoria,
0 33 072,Error en ozono,Cifra de clave,Reflectividad fuera de dial,
0 33 072,Error en ozono,Cifra de clave,Píxeles más grandes (número de píxel intertrayectorias inferior a 32) o error de retro-barrido,
0 33 072,Error en ozono,Cifra de clave,Ángulo del cénit solar superior a 88 grados,
0 33 072,Error en ozono,Cifra de clave,Latitud/longitud fuera de dial,
0 33 072,Error en ozono,Cifra de clave,Ángulo cenital de visión o ángulo cenital solar fuera de dial,
0 33 072,Error en ozono,Cifra de clave,Fallo general de proceso en la etapa 1,
0 33 072,Error en ozono,Cifra de clave,Primera conjetura del valor de ozono fuera de dial,
0 33 072,Error en ozono,Cifra de clave,Demasiadas iteraciones (más de 8),
0 33 072,Error en ozono,Cifra de clave,Fallo del cálculo del residuo en la etapa 1,
0 33 072,Error en ozono,Cifra de clave,Fallo general de proceso en la etapa 2,
0 33 072,Error en ozono,Cifra de clave,Primera conjetura del valor del perfil de ozono fuera de dial,
0 33 072,Error en ozono,Cifra de clave,Valor de ozono en la etapa 2 fuera de dial,
0 33 072,Error en ozono,Cifra de clave,Fallo del cálculo del residuo en la etapa 2,
0 33 072,Error en ozono,Cifra de clave,Fallo general de proceso en la etapa 3,
0 33 072,Error en ozono,Cifra de clave,Alerta sobre la exactitud de la corrección de la polarización,
0 33 072,Error en ozono,Cifra de clave,Radiancia o irradiancia inferior o igual a 0,
0 33 072,Error en ozono,Cifra de clave,Reservadas,
0 33 072,Error en ozono,Cifra de clave,Valor faltante,
0 33 075,Banderines de calidad del nivel de exploración,Número del bit,"Se ha detectado la falta de datos en el registro de datos en bruto (es decir, la falta de exploración (es) antes de la exploración actual)","Notas: 1) Se fija en 1 si el cálculo de la longitud de onda del láser es inválido debido a un error sistemático del diodo láser y/o a que las mediciones de temperatura del diodo láser no se ajustan a los intervalos permitidos que se han predeterminado. Estos intervalos son ajustables. En este caso, se utilizará 1 bit por barrido para el cálculo lamda. 2) Estas temperaturas se utilizan para calcular la contribución “ambiental"" a las radiancias del blanco de calibración interna. Cuando este bit se fija en 1, las temperaturas inválidas se reemplazan por los valores de temperatura validados del blanco de calibración interna."
