Category,CategoryOfSequences_fr,FXY1,Title_fr,SubTitle_fr,FXY2,ElementName_fr,ElementDescription_fr,Note_fr,noteIDs,Status
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312026,,,321027,"Spécification du radar, surface équivalente radar normalisée, coefficient de variance Kp",,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312027,Produits concernant la température de surface de la mer (SST,,,mesurée par ATSR ),,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312027,,,301047,En-tête de produits de satellite ERS,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312027,,,105009,Répéter 5 descripteurs 9 fois,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312027,faible précision,,301023,Latitude/longitude,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312027,,,007021,Hauteur,Cellule de 10 minutes d'arc Angle d'incidence pour la visée au nadir mis à zéro,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312027,,,012061,Température de la pellicule superficielle,SST (visée double),,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312027,,,007021,Hauteur,Angle d'incidence pour la visée double valeur manquante,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312027,,,012061,Température de la pellicule superficielle,SST (visée double),,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312027,,,021085,Nombre de bandes transversales de mesure de la température de la mer en surface par ATSR,0-9,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312027,SADIST-2,,021070,Données sur le degré de confiance du produit concernant la température de surface de la mer,Indicateur de 23 bits,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312028,Données SEAWINDS transmises par QUIKSCAT,,,,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312028,,,301046,"Indicateur d'identification du satellite, direction de déplacement, détecteur, modèle, logiciel, résolution",,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312028,,,301011,"Année, mois, jour",,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312028,,,301013,"Heure, minute, seconde",,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312028,faible précision,,301023,Latitude/longitude,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312028,,,008025,Décalage dans le temps,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312028,,,201136,Changer le champ de données,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312028,,,004006,Seconde,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312028,,,201000,Changement du champ de données,Annuler,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312028,,,312031,Vent mesuré par SEAWINDS,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312028,,,312032,Précipitations mesurées par SEAWINDS,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312028,,,101004,Répéter 1 descripeur 4 fois,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312028,,,312030,"Vent, incertitude formelle, vraisemblance",,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312028,,,101002,Répéter 1 descripeur 2 fois,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312028,,,312033,"Polarisation de l'antenne, température de luminance",,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312028,à l'avant du satellite,,021110,Numéro de sigma-0 du faisceau intérieur,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312028,faible précision,,301023,Latitude/longitude,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312028,,,321028,"Spécification du radar, surface équivalente radar normalisée mesurée par SEAWINDS, coefficient de variance Kp",,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312028,à l'avant du satellite,,021111,Numéro de sigma-0 du faisceau extérieur,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312028,faible précision,,301023,Latitude/longitude,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312028,,,321028,"Spécification du radar, surface équivalente radar normalisée mesurée par SEAWINDS, coefficient de variance Kp",,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312028,à l'arrière du satellite,,021112,Numéro de sigma-0 du faisceau intérieur,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312028,faible précision,,301023,Latitude/longitude,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312028,,,321028,"Spécification du radar, surface équivalente radar normalisée mesurée par SEAWINDS, coefficient de variance Kp",,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312028,à l'arrière du satellite,,021113,Numéro de sigma-0 du faisceau extérieur,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312028,faible précision,,301023,Latitude/longitude,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312028,,,321028,"Spécification du radar, surface équivalente radar normalisée mesurée par SEAWINDS, coefficient de variance Kp",,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312030,"Vent, incertitude formelle, vraisemblance",,,,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312030,,,201130,Changer le champ de données,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312030,,,202129,Changer d'échelle,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312030,,,011012,Vitesse du vent à 10 m,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312030,,,202000,Changement d'échelle,Annuler,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312030,,,201000,Changement du champ de données,Annuler,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312030,,,011052,Incertitude formelle concernant la vitesse du vent,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312030,,,201135,Changer le champ de données,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312030,,,202130,Changer d'échelle,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312030,,,011011,Direction du vent à 10 m,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312030,,,202000,Changement d'échelle,Annuler,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312030,,,201000,Changement du champ de données,Annuler,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312030,,,011053,Incertitude formelle concernant la direction du vent,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312030,,,021104,Vraisemblance calculée pour la solution obtenue,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312031,Vent mesuré par SEAWINDS,,,,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312031,,,005034,Numéro de la rangée le long de la trajectoire,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312031,,,006034,Numéro de cellule dans le plan transversal,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312031,,,021109,Qualité du vecteur vent mesuré à l'intérieur de la cellule par SEAWINDS,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312031,,,011081,Direction du vent à 10 m donnée par modèle,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312031,,,011082,Vitesse du vent à 10 m donnée par modèle,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312031,,,021101,Nombre d'ambiguïtés vectorielles,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312031,,,021102,Indice du vecteur vent retenu,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312031,,,021103,Nombre total de mesures de Sigma-0,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312032,Précipitations mesurées par SEAWINDS,,,,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312032,,,021120,Probabilité de pluie,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312032,,,021121,Indice de pluie déterminé par SEAWINDS à partir d'une fonction objective normalisée,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312032,,,013055,Intensité des précipitations,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312032,sur la base de tB,,021122,Correction d'atténuation sur sigma-0,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312033,"Polarisation de l'antenne, température de luminance",,,,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312033,,,002104,Polarisation de l'antenne,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312033,dans le contexte d'une somme ou d'une moyenne,,008022,Nombre total,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312033,,,012063,Température de luminance,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312033,,,012065,Écart type de la température de luminance,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312041,Altitude,,,,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312041,,,201141,Changer le champ de données,28 bits de long,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312041,,,202130,Changer d'échelle,Échelle: 2,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312041,,,007001,Hauteur de la station,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312041,,,201000,Changement du champ de données,Annuler,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312041,,,202000,Changement d'échelle,Annuler,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312042,Corrections d'altitude,,,,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312042,ionosphère,,021077,Correction d'altitude,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312042,troposphère sèche,,021078,Correction d'altitude,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312042,troposphère humide,,021079,Correction d'altitude,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312042,constante d'étalonnage,,021080,Correction d'altitude,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312042,boucle hauteur-temps,,021081,Correction de boucle ouverte,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312042,contrôle de gain automatique,,021082,Correction de boucle ouverte,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312045,Températures de surface de la mer fournies par l'AATSR,,,,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312045,,,001007,Indicateur d'identification du satellite,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312045,,,002019,Instruments satellitaires,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312045,,,001096,Mise à poste,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312045,,,025061,Identification du logiciel et numéro de version,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312045,,,005040,Numéro de l'orbite,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312045,,,301011,"Année, mois, jour",,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312045,,,301013,"Heure, minute, seconde",,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312045,précision élevée,,301021,Latitude/longitude,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312045,,,007002,Hauteur ou altitude,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312045,,,012180,Température de luminance moyenne observée à 12 μm pour tous les pixels clairs au nadir,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312045,,,012181,Température de luminance moyenne observée à 11 μm pour tous les pixels clairs au nadir,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312045,,,012182,"Température de luminance moyenne observée à 3,7 μm pour tous les pixels clairs au nadir",,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312045,,,012183,Température de luminance moyenne observée à 12 μm pour tous les pixels clairs en visée avant,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312045,,,012184,Température de luminance moyenne observée à 11 μm pour tous les pixels clairs en visée avant,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312045,,,012185,"Température de luminance moyenne observée à 3,7 μm pour tous les pixels clairs en visée avant",,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312045,,,002174,Nombre moyen de pixels en visée latérale,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312045,,,021086,Nombre moyen de pixels au nadir uniquement,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312045,,,012186,Température moyenne de surface de la mer au nadir,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312045,,,021087,Nombre moyen de pixels en double visée,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312045,,,012187,Température moyenne de surface de la mer en double visée,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312045,,,033043,Degré de confiance de la température moyenne en surface,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312050,Transmission de données par l'instrument MERIS,,,,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312050,,,001007,Indicateur d'identification du satellite,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312050,,,002019,Instruments satellitaires,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312050,,,001096,Mise à poste,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312050,,,025061,Identification du logiciel et numéro de version,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312050,,,005040,Numéro de l'orbite,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312050,,,301011,"Année, mois, jour",,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312050,,,301013,"Heure, minute, seconde",,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312050,précision élevée,,301021,Latitude/longitude,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312050,,,007025,Distance zénithale du soleil,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312050,,,005022,Azimut du soleil,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312050,,,010080,Distance zénithale de la visée,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312050,,,027080,Azimut de la visée,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312050,observations par satellite,,008003,Caractéristique verticale,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312050,,,007004,Pression,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312050,,,013093,Épaisseur optique des nuages,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312050,observations par satellite,,008003,Caractéristique verticale,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312050,,,201131,Changer le champ de données,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312050,,,202129,Changer d'échelle,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312050,,,007004,Pression,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312050,,,007004,Pression,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312050,,,202000,Changement d'échelle,Annuler,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312050,,,201000,Changement du champ de données,Annuler,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312050,,,013095,Colonne totale de vapeur d'eau,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312051,Analyse interspectrale de l'océan – (WWS,,,),,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312051,,,001007,Indicateur d'identification du satellite,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312051,,,002019,Instruments satellitaires,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312051,,,001096,Mise à poste,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312051,,,025061,Identification du logiciel et numéro de version,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312051,,,005040,Numéro de l'orbite,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312051,,,008075,Identificateur d'orbite ascendante ou descendante,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312051,,,301011,"Année, mois, jour",,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312051,,,301013,"Heure, minute, seconde",,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312051,précision élevée,,301021,Latitude/longitude,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312051,,,001012,Direction de déplacement de la plate-forme d'observation mobile,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312051,,,201131,Changer le champ de données,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312051,,,001013,Vitesse de déplacement de la plate-forme d'observation mobile,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312051,,,201000,Changement du champ de données,Annuler,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312051,,,010032,Distance du satellite au centre de la Terre,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312051,de la plate-forme par rapport à l'ellipsoïde,,010033,Altitude,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312051,,,010034,Rayon de la Terre,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312051,,,007002,Hauteur ou altitude,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312051,,,008012,Identificateur terre/mer,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312051,,,025110,Traitement de l'image en abrégé,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312051,,,025111,Nombre de données manquantes à la réception,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312051,,,025102,Nombre de lignes manquantes hors données manquantes,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312051,,,002104,Polarisation de l'antenne,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312051,,,025103,Nombre de cellules en direction,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312051,,,025104,Nombre de cellules en longueur d'onde,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312051,,,025105,Première cellule en direction,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312051,,,025106,Incrément de cellule en direction,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312051,,,025107,Première cellule en longueur d'onde,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312051,,,025108,Dernière cellule en longueur d'onde,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312051,,,002111,Angle d'incidence du radar,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312051,,,002121,Fréquence moyenne,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312051,,,002026,Résolution en travers de la trajectoire,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312051,,,002027,Résolution dans le sens de la route du satellite,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312051,,,021130,Énergie spectrale totale,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312051,,,021131,Énergie spectrale maximale,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312051,,,021132,Direction de l'énergie spectrale maximale sur la grille de grande résolution,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312051,,,021133,Longueur d'onde de l'énergie spectrale maximale sur la grille de grande résolution,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312051,,,021064,Estimation des bruits parasites,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312051,,,025014,Coupure azimutale due au fouillis,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312051,,,021134,Pouvoir séparateur de l'interspectre de covariance,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312051,,,107018,Répéter 7 descripteurs 18 fois,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312051,spectrale,,005030,Direction,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312051,,,105024,Répéter 5 descripteurs 24 fois,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312051,,,201130,Changer le champ de données,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312051,spectrale,,006030,Numéro d'onde,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312051,,,201000,Changement du champ de données,Annuler,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312051,,,021135,"Partie réelle de interspectres, en nombre de cellules de la grille polaire",,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312051,,,021136,"Partie imaginaire de interspectres, en nombre de cellules de la grille polaire",,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312051,,,033044,Qualité des données de l'ASAR,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312052,L'altimètre radar RA-2,,,,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312052,,,001007,Indicateur d'identification du satellite,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312052,,,002019,Instruments satellitaires,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312052,,,001096,Mise à poste,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312052,,,025061,Identification du logiciel et numéro de version,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312052,,,005040,Numéro de l'orbite,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312052,,,025120,Indicateur de traitement de niveau 2 – données RA-2,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312052,,,025121,Qualité du traitement de niveau 2 – données RA-2,,,,Operational
12,Catégorie 12 — Séquences correspondant à des messages d'observation à un seul niveau (données satellitaires),312052,,,025124,Indicateur de traitement de niveau 2 - données MWR,,,,Operational
