TABLE_NAME,DESCRIPTEUR,SÉQUENCE DE DESCRIPTEURS,NOM DE L’ÉLÉMENT,DESCRIPTION DE L’ÉLÉMENT,NOM de L’ÉLÉMENT
Table D/10 BUFR – 10,3 10 021,1 08 000,"(Densité d'ozone intégrée, hauteur d'une couche déterminée) Répétition différée de 8 descripteurs",,
Table D/10 BUFR – 10,3 10 021,0 31 001,Facteur de répétition différée du descripteur,,
Table D/10 BUFR – 10,3 10 021,2 01 131,Changer le champ de données,,
Table D/10 BUFR – 10,3 10 021,2 02 129,Changer d'échelle,,
Table D/10 BUFR – 10,3 10 021,0 07 004,Pression,,
Table D/10 BUFR – 10,3 10 021,0 07 004,Pression,,
Table D/10 BUFR – 10,3 10 021,2 02 000,Changement d'échelle,Annuler,
Table D/10 BUFR – 10,3 10 021,2 01 000,Changement du champ de données,Annuler,
Table D/10 BUFR – 10,3 10 021,0 15 020,Densité d'ozone intégrée,,
Table D/10 BUFR – 10,3 10 021,0 10 002,Hauteur,,
Table D/10 BUFR – 11,3 10 022,0 01 007,"(Indicateur d'identification du satellite, instrument, type de produit) Indicateur d'identification du satellite",,
Table D/10 BUFR – 11,3 10 022,0 02 019,Instruments satellitaires,,
Table D/10 BUFR – 11,3 10 022,0 01 033,Identification du centre d'origine/ de production,,
Table D/10 BUFR – 11,3 10 022,0 02 172,Type de produit pour les données extraites concernant les gaz atmosphériques,,
Table D/10 BUFR – 11,3 10 023,3 01 072,(Données sur la luminance énergétique fournies par les satellites géostationnaires dans plusieurs canaux) Identification du satellite,,
Table D/10 BUFR – 11,3 10 023,0 30 021,Nombre de pixels par ligne,,
Table D/10 BUFR – 11,3 10 023,0 30 022,Nombre de pixels par colonne,,
Table D/10 BUFR – 11,3 10 023,0 08 012,Identificateur terre/mer,,
Table D/10 BUFR – 11,3 10 023,0 07 024,Distance zénithale du satellite,,
Table D/10 BUFR – 11,3 10 023,0 07 025,Distance zénithale du soleil,,
Table D/10 BUFR – 11,3 10 023,0 10 002,Hauteur,,
Table D/10 BUFR – 11,3 10 023,1 01 012,Répéter 1 descripteur 12 fois,,
Table D/10 BUFR – 11,3 10 023,3 04 032,Nébulosité,,
Table D/10 BUFR – 11,3 10 023,1 05 002,Répéter 5 descripteurs 2 fois,,
Table D/10 BUFR – 11,3 10 023,0 02 152,Instrument de satellite utilisé dans le traitement des données,,
Table D/10 BUFR – 11,3 10 023,0 02 024,Méthode de calcul de l'humidité moyenne intégrée,,
Table D/10 BUFR – 11,3 10 023,0 07 004,Pression,,
Table D/10 BUFR – 11,3 10 023,0 07 004,Pression,,
Table D/10 BUFR – 11,3 10 023,0 13 003,Humidité relative,,
Table D/10 BUFR – 11,3 10 023,1 01 012,Répéter 1 descripteur 12 fois,,
Table D/10 BUFR – 11,3 10 023,3 04 033,Luminance énergétique par ciel clair,,
Table D/10 BUFR – 11,3 10 024,3 01 072,(Données sur la luminance énergétique fournies par les satellites géostationnaires dans trois canaux) Identification du satellite,,
Table D/10 BUFR – 11,3 10 024,0 30 021,Nombre de pixels par ligne,,
Table D/10 BUFR – 11,3 10 024,0 30 022,Nombre de pixels par colonne,,
Table D/10 BUFR – 11,3 10 024,0 08 012,Identificateur terre/mer,,
Table D/10 BUFR – 11,3 10 024,0 07 024,Distance zénithale du satellite,,
Table D/10 BUFR – 11,3 10 024,0 07 025,Distance zénithale du soleil,,
Table D/10 BUFR – 11,3 10 024,0 10 002,Hauteur,,
Table D/10 BUFR – 11,3 10 024,1 01 003,Répéter 1 descripteur 3 fois,,
Table D/10 BUFR – 11,3 10 024,3 04 032,Nébulosité,,
Table D/10 BUFR – 11,3 10 024,1 05 002,Répéter 5 descripteurs 2 fois,,
Table D/10 BUFR – 11,3 10 024,0 02 152,Instrument de satellite utilisé dans le traitement des données,,
Table D/10 BUFR – 11,3 10 024,0 02 024,Méthode de calcul de l'humidité moyenne intégrée,,
Table D/10 BUFR – 11,3 10 024,0 07 004,Pression,,
Table D/10 BUFR – 12,3 10 024,0 07 004,Pression,,
Table D/10 BUFR – 12,3 10 024,0 13 003,Humidité relative,,
Table D/10 BUFR – 12,3 10 024,1 01 003,Répéter 1 descripteur 3 fois,,
Table D/10 BUFR – 12,3 10 024,3 04 033,Luminance énergétique par ciel clair,,
Table D/10 BUFR – 12,3 10 025,0 01 007,(Enregistrement de la température du SSMIS) Indicateur d'identification du satellite,,
Table D/10 BUFR – 12,3 10 025,0 08 021,Caractéristique temporelle,Début du balayage,
Table D/10 BUFR – 12,3 10 025,0 04 001,Année,,
Table D/10 BUFR – 12,3 10 025,0 04 002,Mois,,
Table D/10 BUFR – 12,3 10 025,0 04 003,Jour,,
Table D/10 BUFR – 12,3 10 025,0 04 004,Heure,,
Table D/10 BUFR – 12,3 10 025,0 04 005,Minute,,
Table D/10 BUFR – 12,3 10 025,2 01 138,Changer le champ de données,,
Table D/10 BUFR – 12,3 10 025,2 02 131,Changer d'échelle,,
Table D/10 BUFR – 12,3 10 025,0 04 006,Seconde,Millisecondes,
Table D/10 BUFR – 12,3 10 025,2 02 000,Changer d'échelle,,
Table D/10 BUFR – 12,3 10 025,2 01 000,Changer le champ de données,,
Table D/10 BUFR – 12,3 10 025,2 01 132,Changer le champ de données,,
Table D/10 BUFR – 12,3 10 025,0 05 041,Numéro de la ligne de balayage,Numéro du balayage,
Table D/10 BUFR – 12,3 10 025,2 01 000,Changer le champ de données,,
Table D/10 BUFR – 12,3 10 025,2 01 129,Changer le champ de données,,
Table D/10 BUFR – 12,3 10 025,0 05 043,Numéro du champ de vision,Numéro de la scène,
Table D/10 BUFR – 12,3 10 025,2 01 000,Changer le champ de données,,
Table D/10 BUFR – 12,3 10 025,0 05 002,Latitude (faible précision),,
Table D/10 BUFR – 12,3 10 025,0 06 002,Longitude (faible précision),,
Table D/10 BUFR – 12,3 10 025,0 13 040,Indicateur de surface,,
Table D/10 BUFR – 12,3 10 025,0 20 029,Indicateur de pluie,,
Table D/10 BUFR – 12,3 10 025,1 04 024,Répéter 4 descripteurs 24 fois,,
Table D/10 BUFR – 12,3 10 025,0 05 042,Numéro du canal,,
Table D/10 BUFR – 12,3 10 025,0 12 163,Température de luminance,,
Table D/10 BUFR – 12,3 10 025,0 21 083,Étalonnage – cible chaude,,
Table D/10 BUFR – 12,3 10 025,0 21 084,Étalonnage – cible froide,,
Table D/10 BUFR – 12,3 10 025,1 15 003,Répéter 15 descripteurs 3 fois,,
Table D/10 BUFR – 12,3 10 025,0 04 001,Année,,
Table D/10 BUFR – 12,3 10 025,0 04 002,Mois,,
Table D/10 BUFR – 12,3 10 025,0 04 003,Jour,,
Table D/10 BUFR – 12,3 10 025,2 01 142,Changer le champ de données,,
Table D/10 BUFR – 12,3 10 025,2 02 131,Changer d'échelle,,
Table D/10 BUFR – 12,3 10 025,0 04 026,Période ou décalage dans le temps,Éphéméride millisecondes,
Table D/10 BUFR – 12,3 10 025,2 02 000,Changer d'échelle,,
Table D/10 BUFR – 12,3 10 025,2 01 000,Changer le champ de données,,
Table D/10 BUFR – 12,3 10 025,0 05 001,Latitude (précision élevée),Éphéméride,
Table D/10 BUFR – 12,3 10 025,0 06 001,Longitude (précision élevée),Éphéméride,
Table D/10 BUFR – 13,3 10 025,2 01 138,Changer le champ de données,,
Table D/10 BUFR – 13,3 10 025,2 02 129,Changer d'échelle,,
Table D/10 BUFR – 13,3 10 025,0 07 001,Hauteur de la station,Éphéméride,
Table D/10 BUFR – 13,3 10 025,2 02 000,Changer d'échelle,,
Table D/10 BUFR – 13,3 10 025,2 01 000,Changer le champ de données,,
Table D/10 BUFR – 13,3 10 025,0 08 021,Caractéristique temporelle,Début de l'orbite,
Table D/10 BUFR – 13,3 10 025,0 04 001,Année,,
Table D/10 BUFR – 13,3 10 025,0 04 002,Mois,,
Table D/10 BUFR – 13,3 10 025,0 04 003,Jour,,
Table D/10 BUFR – 13,3 10 025,0 04 004,Heure,,
Table D/10 BUFR – 13,3 10 025,0 04 005,Minute,,
Table D/10 BUFR – 13,3 10 025,0 05 040,Numéro de l'orbite,,
Table D/10 BUFR – 13,3 10 025,1 01 003,Répéter 1 descripteur 3 fois,,
Table D/10 BUFR – 13,3 10 025,0 12 070,Température de la charge chaude,,
Table D/10 BUFR – 13,3 10 025,0 25 054,Numéro d'identification de la sous-trame SSMIS,,
Table D/10 BUFR – 13,3 10 025,1 01 004,Répéter 1 descripteur 4 fois,,
Table D/10 BUFR – 13,3 10 025,0 25 055,Télémaintenance du multiplexeur,,
Table D/10 BUFR – 13,3 10 025,0 08 007,Caractéristique dimensionnelle,Ligne,
Table D/10 BUFR – 13,3 10 025,1 04 028,Répéter 4 descripteurs 28 fois,,
Table D/10 BUFR – 13,3 10 025,0 05 002,Latitude (faible précision),,
Table D/10 BUFR – 13,3 10 025,0 06 002,Longitude (faible précision),,
Table D/10 BUFR – 13,3 10 025,0 02 111,Angle d'incidence du radar,,
Table D/10 BUFR – 13,3 10 025,0 05 021,Direction ou azimut,Angle de la Terre,
Table D/10 BUFR – 13,3 10 026,3 10 022,"(Données satellitaires d'occultation radio) Indicateur d'identification du satellite, instrument, type de produit",,
Table D/10 BUFR – 13,3 10 026,0 25 060,Identification du logiciel,,
Table D/10 BUFR – 13,3 10 026,0 08 021,Caractéristique temporelle,= 17 Commencement du phénomène,
Table D/10 BUFR – 13,3 10 026,3 01 011,"Année, mois, jour",,
Table D/10 BUFR – 13,3 10 026,3 01 012,"Heure, minute",,
Table D/10 BUFR – 13,3 10 026,2 01 138,Changer le champ de données,16 bits de long,
Table D/10 BUFR – 13,3 10 026,2 02 131,Changer d'échelle,Échelle: 3,
Table D/10 BUFR – 13,3 10 026,0 04 006,Seconde,,
Table D/10 BUFR – 13,3 10 026,2 02 000,Changement d'échelle,Annuler,
Table D/10 BUFR – 13,3 10 026,2 01 000,Changement du champ de données,Annuler,
Table D/10 BUFR – 13,3 10 026,0 33 039,Indicateurs de qualité des données d'occultation radio,,
Table D/10 BUFR – 13,3 10 026,0 33 007,Degré de confiance,Ensemble du message,
Table D/10 BUFR – 13,3 10 026,3 04 030,Position de la plate-forme,,
Table D/10 BUFR – 13,3 10 026,3 04 031,Vitesse de déplacement de la plate-forme,,
Table D/10 BUFR – 13,3 10 026,0 02 020,Classification des satellites,,
Table D/10 BUFR – 13,3 10 026,0 01 050,Numéro d'identification de l'émetteur de la plate-forme,,
Table D/10 BUFR – 14,3 10 026,2 02 127,Changer d'échelle,Échelle: 1,
Table D/10 BUFR – 14,3 10 026,3 04 030,Position de la plate-forme,,
Table D/10 BUFR – 14,3 10 026,2 02 000,Changement d'échelle,Annuler,
Table D/10 BUFR – 14,3 10 026,3 04 031,Vitesse de déplacement de la plate-forme,,
Table D/10 BUFR – 14,3 10 026,2 01 133,Changer le champ de données,18 bits de long,
Table D/10 BUFR – 14,3 10 026,2 02 131,Changer d'échelle,Échelle: 3,
Table D/10 BUFR – 14,3 10 026,0 04 016,Incrément temporel,,
Table D/10 BUFR – 14,3 10 026,2 02 000,Changement d'échelle,Annuler,
Table D/10 BUFR – 14,3 10 026,2 01 000,Changement du champ de données,Annuler,
Table D/10 BUFR – 14,3 10 026,3 01 021,Latitude/longitude (précision élevée),,
Table D/10 BUFR – 14,3 10 026,3 04 030,Position de la plate-forme,,
Table D/10 BUFR – 14,3 10 026,0 10 035,Rayon de la courbure locale de la Terre,,
Table D/10 BUFR – 14,3 10 026,0 05 021,Direction ou azimut,,
Table D/10 BUFR – 14,3 10 026,0 10 036,Ondulation du géoïde,,
Table D/10 BUFR – 14,3 10 026,1 13 000,Répétition différée de 13 descripteurs,,
Table D/10 BUFR – 14,3 10 026,0 31 002,Facteur élargi de répétition différée du descripteur,,
Table D/10 BUFR – 14,3 10 026,3 01 021,Latitude/longitude (précision élevée),,
Table D/10 BUFR – 14,3 10 026,0 05 021,Direction ou azimut,,
Table D/10 BUFR – 14,3 10 026,1 08 000,Répétition différée de 8 descripteurs,,
Table D/10 BUFR – 14,3 10 026,0 31 001,Facteur de répétition différée du descripteur,,
Table D/10 BUFR – 14,3 10 026,0 02 121,Fréquence moyenne,,
Table D/10 BUFR – 14,3 10 026,0 07 040,Paramètre d'impact,,
Table D/10 BUFR – 14,3 10 026,0 15 037,Angle de courbure,,
Table D/10 BUFR – 14,3 10 026,0 08 023,Statistiques de premier ordre,= 13 Moyenne quadratique,
Table D/10 BUFR – 14,3 10 026,2 01 125,Changer le champ de données,20 bits de long,
Table D/10 BUFR – 14,3 10 026,0 15 037,Angle de courbure,,
Table D/10 BUFR – 14,3 10 026,2 01 000,Changement du champ de données,Annuler,
Table D/10 BUFR – 14,3 10 026,0 08 023,Statistiques de premier ordre,Mis à valeur manquante,
Table D/10 BUFR – 14,3 10 026,0 33 007,Degré de confiance,Toutes les données pour la répétition,
Table D/10 BUFR – 14,3 10 026,1 08 000,Répétition différée de 8 descripteurs,,
Table D/10 BUFR – 14,3 10 026,0 31 002,Facteur élargi de répétition différée du descripteur,,
Table D/10 BUFR – 14,3 10 026,0 07 007,Hauteur,,
Table D/10 BUFR – 14,3 10 026,0 15 036,Réfractivité atmosphérique,,
Table D/10 BUFR – 14,3 10 026,0 08 023,Statistiques de premier ordre,= 13 Moyenne quadratique,
Table D/10 BUFR – 14,3 10 026,2 01 123,Changer le champ de données,14 bits de long,
Table D/10 BUFR – 14,3 10 026,0 15 036,Réfractivité atmosphérique,,
Table D/10 BUFR – 14,3 10 026,2 01 000,Changement du champ de données,Annuler,
Table D/10 BUFR – 14,3 10 026,0 08 023,Statistiques de premier ordre,Mis à valeur manquante,
Table D/10 BUFR – 15,3 10 026,0 33 007,Degré de confiance,Toutes les données pour la hauteur indiquée,
Table D/10 BUFR – 15,3 10 026,1 16 000,Répétition différée de 16 descripteurs,,
Table D/10 BUFR – 15,3 10 026,0 31 002,Facteur élargi de répétition différée du descripteur,,
Table D/10 BUFR – 15,3 10 026,0 07 009,Hauteur géopotentielle,,
Table D/10 BUFR – 15,3 10 026,0 10 004,Pression,,
Table D/10 BUFR – 15,3 10 026,0 12 001,Température/température de l'air,,
Table D/10 BUFR – 15,3 10 026,0 13 001,Humidité spécifique,,
Table D/10 BUFR – 15,3 10 026,0 08 023,Statistiques de premier ordre,= 13 Moyenne quadratique,
Table D/10 BUFR – 15,3 10 026,2 01 120,Changer le champ de données,6 bits de long,
Table D/10 BUFR – 15,3 10 026,0 10 004,Pression,,
Table D/10 BUFR – 15,3 10 026,2 01 000,Changement du champ de données,Annuler,
Table D/10 BUFR – 15,3 10 026,2 01 122,Changer le champ de données,6 bits de long,
Table D/10 BUFR – 15,3 10 026,0 12 001,Température/température de l'air,,
Table D/10 BUFR – 15,3 10 026,2 01 000,Changement du champ de données,Annuler,
Table D/10 BUFR – 15,3 10 026,2 01 123,Changer le champ de données,9 bits de long,
Table D/10 BUFR – 15,3 10 026,0 13 001,Humidité spécifique,,
Table D/10 BUFR – 15,3 10 026,2 01 000,Changement du champ de données,Annuler,
Table D/10 BUFR – 15,3 10 026,0 08 023,Statistiques de premier ordre,Mis à valeur manquante,
Table D/10 BUFR – 15,3 10 026,0 33 007,Degré de confiance,Toutes les données pour la hauteur indiquée,
Table D/10 BUFR – 15,3 10 026,0 08 003,Caractéristique verticale (observations par satellite),= 0 Surface,
Table D/10 BUFR – 15,3 10 026,0 07 009,Hauteur géopotentielle,,
Table D/10 BUFR – 15,3 10 026,0 10 004,Pression,,
Table D/10 BUFR – 15,3 10 026,0 08 023,Statistiques de premier ordre,= 13 Moyenne quadratique,
Table D/10 BUFR – 15,3 10 026,2 01 120,Changer le champ de données,6 bits de long,
Table D/10 BUFR – 15,3 10 026,0 10 004,Pression,,
Table D/10 BUFR – 15,3 10 026,2 01 000,Changement du champ de données,Annuler,
Table D/10 BUFR – 15,3 10 026,0 08 023,Statistiques de premier ordre,Mis à valeur manquante,
Table D/10 BUFR – 15,3 10 026,0 33 007,Degré de confiance,Données de surface,
Table D/10 BUFR – 15,3 10 027,3 01 071,(Séquence principale pour tous les produits relatifs à la luminance énergétique du ciel) Indicateur d'identification du satellite/ résolution après traitement,Information sur le produit,
Table D/10 BUFR – 15,3 10 027,3 01 011,"Année, mois, jour",,
Table D/10 BUFR – 15,3 10 027,3 01 013,"Heure, minute, seconde",,
Table D/10 BUFR – 15,3 10 027,3 01 021,Latitude/longitude (précision élevée),,
Table D/10 BUFR – 15,3 10 027,0 30 021,Nombre de pixels par ligne,,
Table D/10 BUFR – 16,3 10 027,0 30 022,Nombre de pixels par colonne,,
Table D/10 BUFR – 16,3 10 027,0 10 002,Hauteur,Hauteur de l'orbite,
Table D/10 BUFR – 16,3 10 027,3 04 036,Couverture nuageuse,,
Table D/10 BUFR – 16,3 10 027,0 02 152,Instrument de satellite utilisé dans le traitement des données,,
Table D/10 BUFR – 16,3 10 027,0 02 167,Méthode de calcul de la luminance énergétique,,
Table D/10 BUFR – 16,3 10 027,1 01 011,Répéter 1 descripteur 11 fois,,
Table D/10 BUFR – 16,3 10 027,3 04 035,Toutes les données relatives à la luminance énergétique du ciel,,
Table D/10 BUFR – 16,3 10 028,3 01 071,(Séquence principale pour tous les produits relatifs à la luminance énergétique du ciel) Indicateur d'identification du satellite/ résolution après traitement,Information sur le produit,
Table D/10 BUFR – 16,3 10 028,3 01 011,"Année, mois, jour",,
Table D/10 BUFR – 16,3 10 028,3 01 013,"Heure, minute, seconde",,
Table D/10 BUFR – 16,3 10 028,3 01 021,Latitude/longitude (précision élevée),,
Table D/10 BUFR – 16,3 10 028,0 30 021,Nombre de pixels par ligne,,
Table D/10 BUFR – 16,3 10 028,0 30 022,Nombre de pixels par colonne,,
Table D/10 BUFR – 16,3 10 028,0 10 002,Hauteur,Hauteur de l'orbite,
Table D/10 BUFR – 16,3 10 028,3 04 036,Couverture nuageuse,,
Table D/10 BUFR – 16,3 10 028,0 02 152,Instrument de satellite utilisé dans le traitement des données,,
Table D/10 BUFR – 16,3 10 028,0 02 167,Méthode de calcul de la luminance énergétique,,
Table D/10 BUFR – 16,3 10 028,1 01 011,Répéter 1 descripteur 11 fois,,
Table D/10 BUFR – 16,3 10 028,3 04 037,Toutes les données relatives à la luminance énergétique du ciel,,
Table D/10 BUFR – 16,3 10 029,1 10 000,"(Couche, ozone, hauteur, température et vapeur d'eau) Répétition différée de 10 descripteurs",,
Table D/10 BUFR – 16,3 10 029,0 31 001,Facteur de répétition différée du descripteur,,
Table D/10 BUFR – 16,3 10 029,2 01 138,Changer le champ de données,,
Table D/10 BUFR – 16,3 10 029,2 02 130,Changer d'échelle,,
Table D/10 BUFR – 16,3 10 029,0 07 004,Pression,,
Table D/10 BUFR – 16,3 10 029,0 07 004,Pression,,
Table D/10 BUFR – 16,3 10 029,2 02 000,Changement d'échelle,Annuler,
Table D/10 BUFR – 16,3 10 029,2 01 000,Changement du champ de données,Annuler,
Table D/10 BUFR – 16,3 10 029,0 15 020,Densité d'ozone intégrée,,
Table D/10 BUFR – 16,3 10 029,0 10 002,Hauteur,,
Table D/10 BUFR – 16,3 10 029,0 12 101,Température/température de l'air,,
Table D/10 BUFR – 16,3 10 029,0 13 098,Humidité absolue intégrée,,
Table D/10 BUFR – 17,3 10 030,3 10 022,"(Transmission de données par les instruments MIPAS ou GOMOS) Indicateur d'identification du satellite, instrument, type de produit",,
Table D/10 BUFR – 17,3 10 030,3 01 011,"Année, mois, jour",,
Table D/10 BUFR – 17,3 10 030,3 01 013,"Heure, minute, seconde",,
Table D/10 BUFR – 17,3 10 030,3 01 021,Latitude/longitude (précision élevée),,
Table D/10 BUFR – 17,3 10 030,3 04 034,"Latitude/longitude, hauteur du soleil, nombre de couches",,
Table D/10 BUFR – 17,3 10 030,3 10 029,"Couche, ozone, hauteur, température et vapeur d'eau",,
Table D/10 BUFR – 17,3 10 050,3 10 051,(Superposition de données satellitaires 1C pour trois instruments) Position du satellite et température des instruments,,
Table D/10 BUFR – 17,3 10 050,3 10 052,Type et position de l'instrument satellitaire,AIRS,
Table D/10 BUFR – 17,3 10 050,1 01 000,Répétition différée de 1 descripteur,,
Table D/10 BUFR – 17,3 10 050,0 31 002,Facteur élargi de répétition différée du descripteur,,
Table D/10 BUFR – 17,3 10 050,3 10 053,Données satellitaires – Canaux et températures de luminance pour un ensemble élargi de canaux,AIRS,
Table D/10 BUFR – 17,3 10 050,1 01 004,Répéter 1 descripteur 4 fois,,
Table D/10 BUFR – 17,3 10 050,3 10 054,Données satellitaires – Canaux dans le visible et albédos pour un ensemble élargi de canaux,,
Table D/10 BUFR – 17,3 10 050,0 20 010,Nébulosité (totale),,
Table D/10 BUFR – 17,3 10 050,3 10 052,Type et position de l'instrument satellitaire,AMSU-A,
Table D/10 BUFR – 17,3 10 050,1 01 015,Répéter 1 descripteur 15 fois,,
Table D/10 BUFR – 17,3 10 050,3 10 053,Données satellitaires – Canaux et températures de luminance pour un ensemble élargi de canaux,AMSU-A,
Table D/10 BUFR – 17,3 10 050,3 10 052,Type et position de l'instrument satellitaire,HSB,
Table D/10 BUFR – 17,3 10 050,1 01 005,Répéter 1 descripteur 5 fois,,
Table D/10 BUFR – 17,3 10 050,3 10 053,Données satellitaires – Canaux et températures de luminance pour un ensemble élargi de canaux,HSB,
Table D/10 BUFR – 17,3 10 051,0 01 007,(Position du satellite et température des instruments) Indicateur d'identification du satellite,,
Table D/10 BUFR – 17,3 10 051,0 05 040,Numéro de l'orbite,,
Table D/10 BUFR – 17,3 10 051,2 01 133,Changer le champ de données,,
Table D/10 BUFR – 17,3 10 051,0 05 041,Numéro de la ligne de balayage,,
Table D/10 BUFR – 17,3 10 051,2 01 000,Changement du champ de données,Annuler,
Table D/10 BUFR – 17,3 10 051,2 01 132,Changer le champ de données,,
Table D/10 BUFR – 17,3 10 051,0 25 070,Numéro de paquet principal,,
Table D/10 BUFR – 17,3 10 051,2 01 000,Changement du champ de données,Annuler,
Table D/10 BUFR – 18,3 10 051,2 02 126,Changer d'échelle,,
Table D/10 BUFR – 18,3 10 051,0 07 001,Hauteur de la station,,
Table D/10 BUFR – 18,3 10 051,2 02 000,Changement d'échelle,Annuler,
Table D/10 BUFR – 18,3 10 051,0 07 025,Distance zénitale du soleil,,
Table D/10 BUFR – 18,3 10 051,0 05 022,Azimut du soleil,,
Table D/10 BUFR – 18,3 10 051,1 02 009,Répéter 2 descripteurs 9 fois,,
Table D/10 BUFR – 18,3 10 051,0 02 151,Indicateur d'identification du radiomètre,,
Table D/10 BUFR – 18,3 10 051,0 12 064,Température de l'instrument,,
Table D/10 BUFR – 18,3 10 052,0 02 019,(Type et position de l'instrument satellitaire) Instruments satellitaires,,
Table D/10 BUFR – 18,3 10 052,3 01 011,"Année, mois, jour",,
Table D/10 BUFR – 18,3 10 052,3 01 012,"Heure, minute",,
Table D/10 BUFR – 18,3 10 052,2 02 131,Changer d'échelle,,
Table D/10 BUFR – 18,3 10 052,2 01 138,Changer le champ de données,,
Table D/10 BUFR – 18,3 10 052,0 04 006,Seconde,,
Table D/10 BUFR – 18,3 10 052,2 01 000,Changement du champ de données,Annuler,
Table D/10 BUFR – 18,3 10 052,2 02 000,Changement d'échelle,Annuler,
Table D/10 BUFR – 18,3 10 052,3 01 021,Latitude/longitude (précision élevée),,
Table D/10 BUFR – 18,3 10 052,0 07 024,Distance zénithale du satellite,,
Table D/10 BUFR – 18,3 10 052,0 05 021,Direction ou azimut,,
Table D/10 BUFR – 18,3 10 052,0 05 043,Numéro du champ de vision,,
Table D/10 BUFR – 18,3 10 053,2 01 134,(Données satellitaires — Canaux et températures de luminance pour un ensemble élargi de canaux) Changer le champ de données,,
Table D/10 BUFR – 18,3 10 053,0 05 042,Numéro du canal,,
Table D/10 BUFR – 18,3 10 053,2 01 000,Changement du champ de données,Annuler,
Table D/10 BUFR – 18,3 10 053,0 25 076,"Log10 du numéro d'onde centrale de la luminance énergétique pour la mesure de la température, dans le cas du sondeur ATOVS",,
Table D/10 BUFR – 18,3 10 053,0 33 032,Indicateurs de qualité du canal du sondeur ATOVS,,
Table D/10 BUFR – 18,3 10 053,0 12 163,Température de luminance,Échelle: 2,
Table D/10 BUFR – 18,3 10 054,2 01 134,(Données satellitaires — Canaux dans le visible et albédos pour un ensemble élargi de canaux) Changer le champ de données,,
Table D/10 BUFR – 18,3 10 054,0 05 042,Numéro du canal,,
Table D/10 BUFR – 18,3 10 054,2 01 000,Changement du champ de données,Annuler,
TABLE_NAME,DESCRIPTEUR,SÉQUENCE DE DESCRIPTEURS,NOM DE L’ÉLÉMENT,DESCRIPTION DE L’ÉLÉMENT
Table D/10 BUFR,3 10 054,2 01 134,Changer le champ de données,
Table D/10 BUFR,3 10 054,0 05 042,Numéro du canal,
Table D/10 BUFR,3 10 054,2 01 000,Changement du champ de données,Annuler
Table D/10 BUFR,3 10 054,0 25 076,"Log10 du numéro d'onde centrale de la luminance énergétique pour la mesure de la température, dans le cas du sondeur ATOVS",
Table D/10 BUFR,3 10 054,0 33 032,Indicateurs de qualité du canal du sondeur ATOVS,
Table D/10 BUFR,3 10 054,2 01 131,Changer le champ de données,
Table D/10 BUFR,3 10 054,2 02 129,Changer d'échelle,
Table D/10 BUFR,3 10 054,1 02 002,Répéter 2 descripteurs 2 fois,
Table D/10 BUFR,3 10 054,0 08 023,Statistiques de premier ordre,
Table D/10 BUFR,3 10 054,0 14 027,Albédo,
Table D/10 BUFR,3 10 054 (suite),0 08 023,Statistiques de premier ordre,
Table D/10 BUFR,3 10 054 (suite),2 02 000,Changement d'échelle,Annuler
Table D/10 BUFR,3 10 054 (suite),2 01 000,Changement du champ de données,Annuler
Table D/10 BUFR,3 10 055,3 10 051,Position du satellite et température des instruments,
Table D/10 BUFR,3 10 055,3 10 052,Type et position de l'instrument satellitaire,AIRS
Table D/10 BUFR,3 10 055,1 02 020,Répéter 2 descripteurs 20 fois,
Table D/10 BUFR,3 10 055,0 25 076,"Log10 du numéro d'onde centrale de la luminance énergétique pour la mesure de la température, dans le cas du sondeur ATOVS",
Table D/10 BUFR,3 10 055,0 25 052,Log10 de l'ajustement normalisé aux données des composantes principales,
Table D/10 BUFR,3 10 055,1 01 000,Répétition différée de 1 descripteur,
Table D/10 BUFR,3 10 055,0 31 002,Facteur élargi de répétition différée du descripteur,
Table D/10 BUFR,3 10 055,0 25 050,Indice de qualité de la composante principale,Luminance énergétique mesurée par satellite
Table D/10 BUFR,3 10 060,0 01 007,Indicateur d'identification du satellite,
Table D/10 BUFR,3 10 060,0 01 033,Identification du centre d'origine/de production,
Table D/10 BUFR,3 10 060,0 02 019,Instruments satellitaires,
Table D/10 BUFR,3 10 060,0 02 020,Classification des satellites,
Table D/10 BUFR,3 10 060,3 01 011,"Année, mois, jour",
Table D/10 BUFR,3 10 060,3 01 012,"Heure, minute",
Table D/10 BUFR,3 10 060,2 07 003,"Augmenter l'échelle, la valeur de référence et le champ de données",
Table D/10 BUFR,3 10 060,0 04 006,Seconde,
Table D/10 BUFR,3 10 060,2 07 000,"Augmentation de l'échelle, de la valeur de référence et du champ de données",Annuler
Table D/10 BUFR,3 10 060,3 04 030,Position de la plate-forme,
Table D/10 BUFR,3 10 060,3 01 021,Latitude/longitude (précision élevée),
Table D/10 BUFR,3 10 060,0 07 024,Distance zénithale du satellite,
Table D/10 BUFR,3 10 060,0 05 021,Direction ou azimut,
Table D/10 BUFR,3 10 060,0 07 025,Distance zénithale du soleil,
Table D/10 BUFR,3 10 060,0 05 022,Azimut du soleil,
Table D/10 BUFR,3 10 060,0 08 075,Identificateur d'orbite ascendante ou descendante,
Table D/10 BUFR,3 10 060,2 01 133,Changer le champ de données,Augmenter le champ de données
Table D/10 BUFR,3 10 060 (suite),0 05 041,Numéro de la ligne de balayage,
